iteration,steps,env_steps,internal_ticks,score_red
1,81,81,601,66.0
2,276,276,600,78.0
3,120,120,600,66.0
4,110,110,600,81.0
5,94,94,601,87.0
6,88,88,600,78.0
7,515,515,600,24.0
8,126,126,600,78.0
9,157,157,601,75.0
10,84,84,600,103.0
11,113,113,600,84.0
12,107,107,600,78.0
13,101,101,600,66.0
14,86,86,600,78.0
15,70,70,600,66.0
16,98,98,600,78.0
17,107,107,600,84.0
18,85,85,600,87.0
19,66,66,600,90.0
20,99,99,600,63.0
21,74,74,600,92.0
22,79,79,600,81.0
23,128,128,600,75.0
24,105,105,600,69.0
25,157,157,600,81.0
26,88,88,600,84.0
27,92,92,601,99.0
28,73,73,600,75.0
29,77,77,600,87.0
30,354,354,600,48.0
31,88,88,600,78.0
32,113,113,600,75.0
33,193,193,600,72.0
34,72,72,600,66.0
35,81,81,600,84.0
36,134,134,600,84.0
37,115,115,600,84.0
38,153,153,600,78.0
39,69,69,600,87.0
40,85,85,600,78.0
41,174,174,600,78.0
42,93,93,600,87.0
43,92,92,600,84.0
44,98,98,600,90.0
45,136,136,600,60.0
46,90,90,600,72.0
47,95,95,600,75.0
48,103,103,600,69.0
49,124,124,600,87.0
50,113,113,600,87.0
51,165,165,600,78.0
52,80,80,600,78.0
53,119,119,600,81.0
54,83,83,600,97.0
55,119,119,600,93.0
56,315,315,600,48.0
57,91,91,600,90.0
58,255,255,600,60.0
59,95,95,600,75.0
60,95,95,600,92.0
61,86,86,600,84.0
62,153,153,600,81.0
63,83,83,600,72.0
64,118,118,600,66.0
65,80,80,600,96.0
66,91,91,600,90.0
67,83,83,600,90.0
68,113,113,600,87.0
69,81,81,600,81.0
70,118,118,600,84.0
71,103,103,600,99.0
72,544,544,600,9.0
73,88,88,600,72.0
74,121,121,600,87.0
75,150,150,600,78.0
76,103,103,600,93.0
77,95,95,600,93.0
78,113,113,601,84.0
79,109,109,600,78.0
80,105,105,600,75.0
81,78,78,600,69.0
82,140,140,601,84.0
83,71,71,600,81.0
84,93,93,601,99.0
85,86,86,600,84.0
86,89,89,600,66.0
87,87,87,600,87.0
88,107,107,600,72.0
89,170,170,600,78.0
90,125,125,600,90.0
91,145,145,600,78.0
92,102,102,600,60.0
93,93,93,600,81.0
94,103,103,600,87.0
95,77,77,600,81.0
96,111,111,600,87.0
97,144,144,601,75.0
98,106,106,600,69.0
99,71,71,600,72.0
100,124,124,600,96.0
101,121,121,600,84.0
102,117,117,600,87.0
103,75,75,600,81.0
104,106,106,600,93.0
105,115,115,600,78.0
106,79,79,600,80.0
107,86,86,600,81.0
108,155,155,600,92.0
109,68,68,600,72.0
110,106,106,600,81.0
111,117,117,600,72.0
112,72,72,600,69.0
113,76,76,600,81.0
114,135,135,601,90.0
115,117,117,600,78.0
116,76,76,600,81.0
117,93,93,601,78.0
118,81,81,600,66.0
119,107,107,601,87.0
120,102,102,600,90.0
121,79,79,600,95.0
122,237,237,600,60.0
123,118,118,600,75.0
124,94,94,600,75.0
125,114,114,600,78.0
126,77,77,600,81.0
127,94,94,600,75.0
128,77,77,600,93.0
129,143,143,600,75.0
130,78,78,600,87.0
131,136,136,600,78.0
132,90,90,600,69.0
133,158,158,600,69.0
134,142,142,600,78.0
135,83,83,600,78.0
136,95,95,600,72.0
137,107,107,600,89.0
138,139,139,600,87.0
139,80,80,600,96.0
140,380,380,600,57.0
141,101,101,600,75.0
142,133,133,601,66.0
143,94,94,600,83.0
144,102,102,600,75.0
145,95,95,600,75.0
146,122,122,600,90.0
147,99,99,600,81.0
148,142,142,600,66.0
149,108,108,600,78.0
150,86,86,600,69.0
151,107,107,600,93.0
152,106,106,600,81.0
153,93,93,601,87.0
154,81,81,600,84.0
155,127,127,600,93.0
156,115,115,600,95.0
157,323,323,600,45.0
158,86,86,600,93.0
159,100,100,600,87.0
160,115,115,600,86.0
161,85,85,600,69.0
162,471,471,600,24.0
163,135,135,600,78.0
164,106,106,600,78.0
165,90,90,601,87.0
166,114,114,600,84.0
167,78,78,600,72.0
168,134,134,600,92.0
169,110,110,600,78.0
170,116,116,600,72.0
171,70,70,600,78.0
172,112,112,600,75.0
173,84,84,601,81.0
174,91,91,600,69.0
175,106,106,600,75.0
176,126,126,600,101.0
177,101,101,600,95.0
178,101,101,600,98.0
179,117,117,600,81.0
180,107,107,600,66.0
181,93,93,600,84.0
182,77,77,600,63.0
183,79,79,600,81.0
184,107,107,600,87.0
185,115,115,600,84.0
186,89,89,600,72.0
187,117,117,600,93.0
188,81,81,600,81.0
189,117,117,600,84.0
190,486,486,600,27.0
191,213,213,600,72.0
192,77,77,600,78.0
193,127,127,600,93.0
194,138,138,600,75.0
195,109,109,600,78.0
196,93,93,600,93.0
197,103,103,601,78.0
198,94,94,600,93.0
199,84,84,600,75.0
200,87,87,600,87.0
201,87,87,600,81.0
202,201,201,600,72.0
203,86,86,600,66.0
204,91,91,600,92.0
205,136,136,600,96.0
206,341,341,600,24.0
207,102,102,600,69.0
208,111,111,600,81.0
209,79,79,600,78.0
210,128,128,600,92.0
211,105,105,601,81.0
212,91,91,600,84.0
213,152,152,600,75.0
214,89,89,600,90.0
215,81,81,600,75.0
216,358,358,600,51.0
217,60,60,600,81.0
218,514,514,600,27.0
219,100,100,600,99.0
220,96,96,600,84.0
221,136,136,601,81.0
222,98,98,600,75.0
223,150,150,601,87.0
224,270,270,600,60.0
225,420,420,600,42.0
226,91,91,600,81.0
227,98,98,600,72.0
228,112,112,600,81.0
229,85,85,600,96.0
230,71,71,600,87.0
231,138,138,601,63.0
232,106,106,600,84.0
233,115,115,600,87.0
234,97,97,600,75.0
235,61,61,600,69.0
236,120,120,601,81.0
237,92,92,600,69.0
238,105,105,600,63.0
239,107,107,600,78.0
240,89,89,600,84.0
241,115,115,600,84.0
242,106,106,600,75.0
243,84,84,600,81.0
244,79,79,600,69.0
245,106,106,600,78.0
246,98,98,600,87.0
247,101,101,600,81.0
248,90,90,600,84.0
249,86,86,600,81.0
250,177,177,600,75.0
251,107,107,600,87.0
252,71,71,600,90.0
253,92,92,600,87.0
254,94,94,600,84.0
255,117,117,600,63.0
256,86,86,600,90.0
257,99,99,600,81.0
258,88,88,600,81.0
259,81,81,600,93.0
260,103,103,600,72.0
261,101,101,600,89.0
262,96,96,600,87.0
263,498,498,600,27.0
264,93,93,600,99.0
265,95,95,600,84.0
266,536,536,600,12.0
267,125,125,600,75.0
268,126,126,600,84.0
269,96,96,600,90.0
270,96,96,600,66.0
271,100,100,600,90.0
272,395,395,600,42.0
273,92,92,600,81.0
274,101,101,600,69.0
275,463,463,600,27.0
276,83,83,600,90.0
277,78,78,600,84.0
278,127,127,600,90.0
279,127,127,600,84.0
280,143,143,600,78.0
281,110,110,600,60.0
282,128,128,600,90.0
283,98,98,600,86.0
284,98,98,600,75.0
285,102,102,600,78.0
286,97,97,600,75.0
287,93,93,600,78.0
288,295,295,600,54.0
289,141,141,601,72.0
290,169,169,600,75.0
291,76,76,600,78.0
292,83,83,600,90.0
293,304,304,600,63.0
294,118,118,600,81.0
295,91,91,600,81.0
296,64,64,600,99.0
297,92,92,600,87.0
298,114,114,601,87.0
299,97,97,600,75.0
300,115,115,600,63.0
301,111,111,600,78.0
302,74,74,600,84.0
303,185,185,600,90.0
304,85,85,600,87.0
305,87,87,600,90.0
306,471,471,600,21.0
307,98,98,600,101.0
308,81,81,600,93.0
309,88,88,600,87.0
310,92,92,600,69.0
311,91,91,600,95.0
312,85,85,600,87.0
313,98,98,600,81.0
314,82,82,600,87.0
315,91,91,600,87.0
316,85,85,600,96.0
317,106,106,600,87.0
318,106,106,600,87.0
319,91,91,600,90.0
320,75,75,601,72.0
321,103,103,600,75.0
322,97,97,600,81.0
323,179,179,600,63.0
324,101,101,600,72.0
325,101,101,600,87.0
326,81,81,600,96.0
327,77,77,600,78.0
328,78,78,600,78.0
329,78,78,600,84.0
330,98,98,600,78.0
331,74,74,600,84.0
332,171,171,601,87.0
333,91,91,600,84.0
334,119,119,600,81.0
335,84,84,600,84.0
336,78,78,600,83.0
337,102,102,600,93.0
338,100,100,600,84.0
339,93,93,600,96.0
340,86,86,600,87.0
341,106,106,600,72.0
342,81,81,601,72.0
343,79,79,601,81.0
344,128,128,600,72.0
345,118,118,600,90.0
346,73,73,600,87.0
347,111,111,600,90.0
348,135,135,600,69.0
349,90,90,600,63.0
350,94,94,600,84.0
351,87,87,600,98.0
352,115,115,600,72.0
353,105,105,600,84.0
354,146,146,600,75.0
355,98,98,600,75.0
356,119,119,600,93.0
357,122,122,600,78.0
358,83,83,600,72.0
359,111,111,600,72.0
360,102,102,600,93.0
361,92,92,600,81.0
362,108,108,601,77.0
363,98,98,601,87.0
364,102,102,600,78.0
365,148,148,600,69.0
366,83,83,600,78.0
367,102,102,600,87.0
368,122,122,600,69.0
369,87,87,600,87.0
370,122,122,600,51.0
371,515,515,600,24.0
372,101,101,600,87.0
373,145,145,600,78.0
374,102,102,600,93.0
375,483,483,600,33.0
376,387,387,600,54.0
377,91,91,600,63.0
378,102,102,600,78.0
379,93,93,600,84.0
380,66,66,600,81.0
381,89,89,600,87.0
382,78,78,600,96.0
383,85,85,601,90.0
384,95,95,600,84.0
385,79,79,600,75.0
386,81,81,601,66.0
387,91,91,600,84.0
388,97,97,600,75.0
389,131,131,600,84.0
390,104,104,601,90.0
391,96,96,600,93.0
392,70,70,600,90.0
393,107,107,600,75.0
394,108,108,600,78.0
395,80,80,600,84.0
396,118,118,600,87.0
397,80,80,600,90.0
398,118,118,600,96.0
399,97,97,600,93.0
400,81,81,600,96.0
401,138,138,600,84.0
402,96,96,600,90.0
403,105,105,600,75.0
404,166,166,600,66.0
405,88,88,600,84.0
406,108,108,600,75.0
407,514,514,600,24.0
408,87,87,600,87.0
409,121,121,600,87.0
410,119,119,600,90.0
411,122,122,600,81.0
412,74,74,600,84.0
413,94,94,600,90.0
414,477,477,600,33.0
415,84,84,600,99.0
416,362,362,600,51.0
417,111,111,600,75.0
418,108,108,600,81.0
419,90,90,601,78.0
420,129,129,601,75.0
421,104,104,600,87.0
422,99,99,600,105.0
423,115,115,600,87.0
424,75,75,600,90.0
425,85,85,600,87.0
426,152,152,600,95.0
427,101,101,600,78.0
428,107,107,600,72.0
429,73,73,600,81.0
430,66,66,600,87.0
431,115,115,600,72.0
432,115,115,600,60.0
433,326,326,600,54.0
434,112,112,600,99.0
435,107,107,600,81.0
436,93,93,600,81.0
437,109,109,600,87.0
438,113,113,600,81.0
439,85,85,600,63.0
440,93,93,601,78.0
441,87,87,600,84.0
442,133,133,600,75.0
443,103,103,601,81.0
444,101,101,600,78.0
445,98,98,600,90.0
446,102,102,600,90.0
447,127,127,601,87.0
448,88,88,600,69.0
449,109,109,600,78.0
450,124,124,600,93.0
451,90,90,600,72.0
452,98,98,601,78.0
453,111,111,600,72.0
454,125,125,600,72.0
455,136,136,600,81.0
456,181,181,600,69.0
457,95,95,600,81.0
458,97,97,600,96.0
459,87,87,600,81.0
460,81,81,600,84.0
461,73,73,600,95.0
462,90,90,601,90.0
463,126,126,601,81.0
464,89,89,600,84.0
465,105,105,600,87.0
466,399,399,600,27.0
467,186,186,600,60.0
468,87,87,600,96.0
469,96,96,600,81.0
470,125,125,600,75.0
471,101,101,600,84.0
472,71,71,600,84.0
473,106,106,600,84.0
474,93,93,600,89.0
475,292,292,600,60.0
476,95,95,600,72.0
477,103,103,600,66.0
478,99,99,601,78.0
479,106,106,600,87.0
480,113,113,600,80.0
481,109,109,600,90.0
482,85,85,600,90.0
483,94,94,600,81.0
484,105,105,600,72.0
485,176,176,600,66.0
486,106,106,600,77.0
487,73,73,600,78.0
488,99,99,601,75.0
489,89,89,600,84.0
490,95,95,600,87.0
491,116,116,601,78.0
492,97,97,600,81.0
493,134,134,600,75.0
494,118,118,600,90.0
495,79,79,600,87.0
496,85,85,600,87.0
497,110,110,600,84.0
498,98,98,600,86.0
499,82,82,600,93.0
500,492,492,600,33.0
501,98,98,600,90.0
502,102,102,600,87.0
503,397,397,600,36.0
504,84,84,600,84.0
505,96,96,600,93.0
506,129,129,600,69.0
507,92,92,600,84.0
508,149,149,600,66.0
509,94,94,600,75.0
510,89,89,600,96.0
511,129,129,600,72.0
512,92,92,600,87.0
513,79,79,600,72.0
514,91,91,600,96.0
515,84,84,600,81.0
516,104,104,600,75.0
517,94,94,600,75.0
518,97,97,600,81.0
519,77,77,600,93.0
520,99,99,600,87.0
521,91,91,600,78.0
522,99,99,600,90.0
523,117,117,600,86.0
524,94,94,600,78.0
525,95,95,600,75.0
526,138,138,601,83.0
527,128,128,600,57.0
528,106,106,600,72.0
529,116,116,600,81.0
530,103,103,600,84.0
531,86,86,600,63.0
532,93,93,600,81.0
533,77,77,600,71.0
534,75,75,600,86.0
535,105,105,600,87.0
536,94,94,600,90.0
537,93,93,600,78.0
538,82,82,600,72.0
539,98,98,601,81.0
540,105,105,600,75.0
541,120,120,600,69.0
542,499,499,600,24.0
543,89,89,600,72.0
544,123,123,600,74.0
545,137,137,600,90.0
546,107,107,600,90.0
547,95,95,600,81.0
548,82,82,600,84.0
549,115,115,600,72.0
550,96,96,601,66.0
551,112,112,600,57.0
552,87,87,600,87.0
553,86,86,600,75.0
554,107,107,600,90.0
555,132,132,600,90.0
556,94,94,600,81.0
557,83,83,600,81.0
558,80,80,600,87.0
559,115,115,600,84.0
560,79,79,600,89.0
561,111,111,600,84.0
562,88,88,600,54.0
563,103,103,600,72.0
564,84,84,600,78.0
565,74,74,600,90.0
566,76,76,600,75.0
567,81,81,600,63.0
568,92,92,600,81.0
569,129,129,600,69.0
570,134,134,600,87.0
571,104,104,601,78.0
572,103,103,600,45.0
573,76,76,600,72.0
574,116,116,601,90.0
575,108,108,600,84.0
576,106,106,600,69.0
577,375,375,600,48.0
578,92,92,600,72.0
579,89,89,600,75.0
580,474,474,600,27.0
581,98,98,600,78.0
582,94,94,601,96.0
583,180,180,600,84.0
584,96,96,600,84.0
585,103,103,600,81.0
586,75,75,600,90.0
587,120,120,600,75.0
588,98,98,600,69.0
589,118,118,600,93.0
590,82,82,600,72.0
591,119,119,600,84.0
592,369,369,600,48.0
593,89,89,600,90.0
594,91,91,600,78.0
595,99,99,600,81.0
596,75,75,600,90.0
597,123,123,600,87.0
598,75,75,600,78.0
599,97,97,600,66.0
600,97,97,601,87.0
601,95,95,600,66.0
602,113,113,600,81.0
603,104,104,600,63.0
604,111,111,600,78.0
605,103,103,600,87.0
606,74,74,600,87.0
607,81,81,600,87.0
608,98,98,600,93.0
609,74,74,600,90.0
610,107,107,600,87.0
611,137,137,601,84.0
612,94,94,600,72.0
613,92,92,600,75.0
614,107,107,600,72.0
615,102,102,600,99.0
616,94,94,600,75.0
617,99,99,600,69.0
618,100,100,600,84.0
619,132,132,600,93.0
620,81,81,600,66.0
621,100,100,600,90.0
622,70,70,600,87.0
623,99,99,601,84.0
624,87,87,600,66.0
625,84,84,600,90.0
626,85,85,600,84.0
627,96,96,600,81.0
628,105,105,600,81.0
629,477,477,600,27.0
630,94,94,600,90.0
631,137,137,600,81.0
632,76,76,600,87.0
633,92,92,600,72.0
634,107,107,600,78.0
635,113,113,600,87.0
636,99,99,600,81.0
637,93,93,600,87.0
638,77,77,600,78.0
639,80,80,600,87.0
640,496,496,600,30.0
641,109,109,600,78.0
642,88,88,600,81.0
643,74,74,600,99.0
644,94,94,600,81.0
645,84,84,600,87.0
646,65,65,600,84.0
647,83,83,600,78.0
648,105,105,600,75.0
649,72,72,600,81.0
650,189,189,600,78.0
651,83,83,601,90.0
652,85,85,600,99.0
653,87,87,600,93.0
654,88,88,600,54.0
655,147,147,600,81.0
656,117,117,600,78.0
657,108,108,600,75.0
658,92,92,601,90.0
659,90,90,600,84.0
660,123,123,600,81.0
661,117,117,600,94.0
662,83,83,600,81.0
663,116,116,600,84.0
664,112,112,600,87.0
665,106,106,600,99.0
666,74,74,600,99.0
667,89,89,600,81.0
668,132,132,600,78.0
669,77,77,600,69.0
670,118,118,600,81.0
671,132,132,600,81.0
672,99,99,600,84.0
673,87,87,600,63.0
674,318,318,601,48.0
675,80,80,600,93.0
676,125,125,600,84.0
677,134,134,600,72.0
678,89,89,601,84.0
679,62,62,600,60.0
680,86,86,600,93.0
681,140,140,601,81.0
682,73,73,600,72.0
683,87,87,600,78.0
684,95,95,600,93.0
685,91,91,600,54.0
686,98,98,600,84.0
687,98,98,600,72.0
688,73,73,600,87.0
689,120,120,600,78.0
690,107,107,600,99.0
691,87,87,600,84.0
692,103,103,600,81.0
693,70,70,600,89.0
694,119,119,600,96.0
695,97,97,600,80.0
696,135,135,600,81.0
697,116,116,600,84.0
698,107,107,600,60.0
699,113,113,600,75.0
700,121,121,600,90.0
701,81,81,600,81.0
702,75,75,600,81.0
703,82,82,600,78.0
704,110,110,600,75.0
705,468,468,600,30.0
706,97,97,600,87.0
707,80,80,600,84.0
708,514,514,600,27.0
709,104,104,600,99.0
710,94,94,600,96.0
711,103,103,600,78.0
712,117,117,600,78.0
713,102,102,600,84.0
714,103,103,600,92.0
715,72,72,600,81.0
716,93,93,600,80.0
717,78,78,600,84.0
718,77,77,600,93.0
719,122,122,600,90.0
720,87,87,600,86.0
721,89,89,600,86.0
722,98,98,601,69.0
723,102,102,600,75.0
724,135,135,601,75.0
725,88,88,600,77.0
726,107,107,601,69.0
727,90,90,600,72.0
728,92,92,600,84.0
729,117,117,600,84.0
730,142,142,600,75.0
731,101,101,600,78.0
732,87,87,600,87.0
733,123,123,600,84.0
734,93,93,600,90.0
735,91,91,600,90.0
736,124,124,600,78.0
737,111,111,600,99.0
738,120,120,600,90.0
739,116,116,600,87.0
740,118,118,600,60.0
741,95,95,600,75.0
742,103,103,600,89.0
743,146,146,600,69.0
744,85,85,600,69.0
745,89,89,600,81.0
746,85,85,600,75.0
747,71,71,600,84.0
748,84,84,600,81.0
749,83,83,600,81.0
750,109,109,600,81.0
751,93,93,600,87.0
752,105,105,600,84.0
753,73,73,600,81.0
754,90,90,601,63.0
755,80,80,600,78.0
756,117,117,600,72.0
757,83,83,600,99.0
758,119,119,600,87.0
759,101,101,600,72.0
760,97,97,600,84.0
761,90,90,600,78.0
762,178,178,600,84.0
763,142,142,600,84.0
764,140,140,600,78.0
765,76,76,600,66.0
766,109,109,600,78.0
767,129,129,600,72.0
768,102,102,600,78.0
769,110,110,600,69.0
770,496,496,601,27.0
771,101,101,600,81.0
772,81,81,600,96.0
773,452,452,600,27.0
774,123,123,600,93.0
775,102,102,600,84.0
776,154,154,600,78.0
777,89,89,600,87.0
778,125,125,600,78.0
779,91,91,600,87.0
780,490,490,600,33.0
781,119,119,600,81.0
782,98,98,600,87.0
783,126,126,600,69.0
784,93,93,600,81.0
785,87,87,600,78.0
786,85,85,600,93.0
787,113,113,601,75.0
788,69,69,601,75.0
789,96,96,600,84.0
790,111,111,600,81.0
791,57,57,600,51.0
792,67,67,600,81.0
793,89,89,600,87.0
794,95,95,600,72.0
795,90,90,600,78.0
796,116,116,600,84.0
797,79,79,600,83.0
798,124,124,600,90.0
799,77,77,600,75.0
800,108,108,600,81.0
801,81,81,600,84.0
802,121,121,600,72.0
803,126,126,600,72.0
804,115,115,600,78.0
805,139,139,601,75.0
806,96,96,600,69.0
807,98,98,600,74.0
808,72,72,600,78.0
809,88,88,600,84.0
810,78,78,600,87.0
811,90,90,600,87.0
812,83,83,600,72.0
813,78,78,600,87.0
814,100,100,601,87.0
815,95,95,600,84.0
816,90,90,600,78.0
817,78,78,600,90.0
818,117,117,600,87.0
819,114,114,601,81.0
820,94,94,601,87.0
821,113,113,600,92.0
822,86,86,600,78.0
823,204,204,600,63.0
824,102,102,600,84.0
825,138,138,600,69.0
826,82,82,600,78.0
827,286,286,600,51.0
828,139,139,600,81.0
829,496,496,600,33.0
830,118,118,600,90.0
831,116,116,600,90.0
832,147,147,600,87.0
833,90,90,600,90.0
834,80,80,600,69.0
835,80,80,600,81.0
836,108,108,600,84.0
837,98,98,600,75.0
838,78,78,600,87.0
839,172,172,600,90.0
840,141,141,600,101.0
841,134,134,600,84.0
842,114,114,600,54.0
843,102,102,600,80.0
844,73,73,600,93.0
845,85,85,600,84.0
846,144,144,600,81.0
847,143,143,600,87.0
848,82,82,600,81.0
849,97,97,600,75.0
850,101,101,600,69.0
851,96,96,600,87.0
852,99,99,600,75.0
853,112,112,601,75.0
854,490,490,600,27.0
855,107,107,600,81.0
856,88,88,600,87.0
857,95,95,600,69.0
858,385,385,601,39.0
859,135,135,600,72.0
860,92,92,600,86.0
861,92,92,601,93.0
862,143,143,600,72.0
863,112,112,600,81.0
864,92,92,600,54.0
865,85,85,600,87.0
866,84,84,600,78.0
867,93,93,600,90.0
868,116,116,600,84.0
869,109,109,600,57.0
870,104,104,600,95.0
871,230,230,600,63.0
872,83,83,600,84.0
873,86,86,600,90.0
874,125,125,600,86.0
875,411,411,600,45.0
876,110,110,600,81.0
877,135,135,600,87.0
878,97,97,600,93.0
879,99,99,600,81.0
880,118,118,600,66.0
881,121,121,600,81.0
882,79,79,600,81.0
883,270,270,600,66.0
884,98,98,600,81.0
885,100,100,600,96.0
886,102,102,600,66.0
887,68,68,600,78.0
888,85,85,600,96.0
889,84,84,600,93.0
890,132,132,600,84.0
891,85,85,600,90.0
892,513,513,600,18.0
893,68,68,600,75.0
894,80,80,600,87.0
895,89,89,600,74.0
896,66,66,601,90.0
897,109,109,600,87.0
898,87,87,600,72.0
899,96,96,600,84.0
900,81,81,600,75.0
901,120,120,600,90.0
902,87,87,600,75.0
903,77,77,600,90.0
904,91,91,600,93.0
905,112,112,600,72.0
906,77,77,601,81.0
907,189,189,600,78.0
908,177,177,600,56.0
909,494,494,600,24.0
910,88,88,600,99.0
911,88,88,600,78.0
912,79,79,600,75.0
913,127,127,600,75.0
914,87,87,600,84.0
915,75,75,600,81.0
916,70,70,600,72.0
917,157,157,600,86.0
918,128,128,600,72.0
919,145,145,600,81.0
920,74,74,600,81.0
921,80,80,600,60.0
922,68,68,600,78.0
923,111,111,600,90.0
924,89,89,600,75.0
925,496,496,600,36.0
926,142,142,600,78.0
927,125,125,600,87.0
928,169,169,600,69.0
929,89,89,600,90.0
930,185,185,601,75.0
931,514,514,600,21.0
932,97,97,601,75.0
933,110,110,600,78.0
934,91,91,600,54.0
935,342,342,600,48.0
936,90,90,600,87.0
937,83,83,600,84.0
938,91,91,600,81.0
939,90,90,600,84.0
940,89,89,601,93.0
941,107,107,601,72.0
942,87,87,600,90.0
943,129,129,600,81.0
944,499,499,600,24.0
945,140,140,601,72.0
946,87,87,600,69.0
947,113,113,600,98.0
948,144,144,600,84.0
949,107,107,600,75.0
950,118,118,600,75.0
951,82,82,600,78.0
952,94,94,601,93.0
953,90,90,600,78.0
954,106,106,600,75.0
955,91,91,600,75.0
956,87,87,600,78.0
957,98,98,600,87.0
958,109,109,600,87.0
959,85,85,600,72.0
960,131,131,600,72.0
961,131,131,600,93.0
962,87,87,600,84.0
963,479,479,600,30.0
964,89,89,600,84.0
965,82,82,600,78.0
966,122,122,600,90.0
967,91,91,600,84.0
968,87,87,600,77.0
969,92,92,600,87.0
970,372,372,600,36.0
971,82,82,600,89.0
972,90,90,600,72.0
973,384,384,600,54.0
974,82,82,600,72.0
975,117,117,601,78.0
976,409,409,600,48.0
977,131,131,601,72.0
978,97,97,600,87.0
979,112,112,600,72.0
980,111,111,600,93.0
981,80,80,601,87.0
982,108,108,600,72.0
983,103,103,600,69.0
984,75,75,600,90.0
985,171,171,600,81.0
986,90,90,600,96.0
987,89,89,600,81.0
988,104,104,600,69.0
989,111,111,600,54.0
990,81,81,600,60.0
991,85,85,600,72.0
992,110,110,600,66.0
993,107,107,600,72.0
994,119,119,600,75.0
995,90,90,600,90.0
996,91,91,600,93.0
997,145,145,600,60.0
998,478,478,600,27.0
999,102,102,600,90.0
1000,442,442,600,33.0
